    27  -0.257527066E+00   0.786770059E+00   0.589280742E+01   0.000000000E+00   0.000000000E+00   0.101165851E+01  -0.139909582E+00   0.524304163E-01   0.272765887E+00   0.514475681E+01  -0.392276109E+02
    28  -0.256332306E+00   0.793829158E+00   0.592459474E+01   0.000000000E+00   0.000000000E+00   0.101149112E+01  -0.137509940E+00   0.544089226E-01   0.272765887E+00   0.509818003E+01  -0.387263320E+02
    29  -0.255092461E+00   0.801194882E+00   0.595773217E+01   0.000000000E+00   0.000000000E+00   0.101132060E+01  -0.135077969E+00   0.563874289E-01   0.272765887E+00   0.505047350E+01  -0.382153951E+02
    30  -0.253807531E+00   0.808871905E+00   0.599223744E+01   0.000000000E+00   0.000000000E+00   0.101114721E+01  -0.132618282E+00   0.583659351E-01   0.272765887E+00   0.500169475E+01  -0.376956240E+02
    31  -0.252477516E+00   0.816865107E+00   0.602812913E+01   0.000000000E+00   0.000000000E+00   0.101097119E+01  -0.130135397E+00   0.603444414E-01   0.272765887E+00   0.495190149E+01  -0.371678321E+02
    32  -0.251102415E+00   0.825179582E+00   0.606542666E+01   0.000000000E+00   0.000000000E+00   0.101079281E+01  -0.127633721E+00   0.623229477E-01   0.272765887E+00   0.490115145E+01  -0.366328216E+02
    33  -0.249682229E+00   0.833820641E+00   0.610415037E+01   0.000000000E+00   0.000000000E+00   0.101061230E+01  -0.125117541E+00   0.643014540E-01   0.272765887E+00   0.484950225E+01  -0.360913816E+02
    34  -0.248216958E+00   0.842793814E+00   0.614432145E+01   0.000000000E+00   0.000000000E+00   0.101042990E+01  -0.122591011E+00   0.662799602E-01   0.272765887E+00   0.479701131E+01  -0.355442864E+02
    35  -0.246706601E+00   0.852104863E+00   0.618596209E+01   0.000000000E+00   0.000000000E+00   0.101024587E+01  -0.120058144E+00   0.682584665E-01   0.272765887E+00   0.474373568E+01  -0.349922939E+02
    36  -0.245151159E+00   0.861759777E+00   0.622909540E+01   0.000000000E+00   0.000000000E+00   0.101006042E+01  -0.117522803E+00   0.702369728E-01   0.272765887E+00   0.468973199E+01  -0.344361447E+02
    37  -0.243550632E+00   0.871764787E+00   0.627374550E+01   0.000000000E+00   0.000000000E+00   0.100987378E+01  -0.114988695E+00   0.722154791E-01   0.272765887E+00   0.463505628E+01  -0.338765607E+02
    38  -0.241905020E+00   0.882126367E+00   0.631993754E+01   0.000000000E+00   0.000000000E+00   0.100968618E+01  -0.112459365E+00   0.741939853E-01   0.272765887E+00   0.457976395E+01  -0.333142440E+02
    39  -0.240214322E+00   0.892851242E+00   0.636769770E+01   0.000000000E+00   0.000000000E+00   0.100949783E+01  -0.109938188E+00   0.761724916E-01   0.272765887E+00   0.452390963E+01  -0.327498751E+02
    40  -0.238478539E+00   0.903946390E+00   0.641705328E+01   0.000000000E+00   0.000000000E+00   0.100930894E+01  -0.107428373E+00   0.781509979E-01   0.272765887E+00   0.446754714E+01  -0.321841133E+02
    41  -0.236697671E+00   0.915419058E+00   0.646803270E+01   0.000000000E+00   0.000000000E+00   0.100911970E+01  -0.104932953E+00   0.801295042E-01   0.272765887E+00   0.441072933E+01  -0.316175950E+02
    42  -0.234871717E+00   0.927276760E+00   0.652066553E+01   0.000000000E+00   0.000000000E+00   0.100893031E+01  -0.102454786E+00   0.821080104E-01   0.272765887E+00   0.435350811E+01  -0.310509329E+02
    43  -0.233000679E+00   0.939527289E+00   0.657498258E+01   0.000000000E+00   0.000000000E+00   0.100874096E+01  -0.999965565E-01   0.840865167E-01   0.272765887E+00   0.429593428E+01  -0.304847162E+02
    44  -0.231084555E+00   0.952178723E+00   0.663101588E+01   0.000000000E+00   0.000000000E+00   0.100855182E+01  -0.975607741E-01   0.860650230E-01   0.272765887E+00   0.423805753E+01  -0.299195095E+02
    45  -0.229123345E+00   0.965239437E+00   0.668879875E+01   0.000000000E+00   0.000000000E+00   0.100836307E+01  -0.951497745E-01   0.880435293E-01   0.272765887E+00   0.417992637E+01  -0.293558530E+02
    46  -0.227117051E+00   0.978718104E+00   0.674836587E+01   0.000000000E+00   0.000000000E+00   0.100817486E+01  -0.927657220E-01   0.900220355E-01   0.272765887E+00   0.412158807E+01  -0.287942615E+02
    47  -0.225065671E+00   0.992623713E+00   0.680975330E+01   0.000000000E+00   0.000000000E+00   0.100798736E+01  -0.904106120E-01   0.920005418E-01   0.272765887E+00   0.406308863E+01  -0.282352251E+02
    48  -0.222969206E+00   0.100696557E+01   0.687299851E+01   0.000000000E+00   0.000000000E+00   0.100780070E+01  -0.880862743E-01   0.939790481E-01   0.272765887E+00   0.400447273E+01  -0.276792088E+02
    49  -0.220827656E+00   0.102175331E+01   0.693814052E+01   0.000000000E+00   0.000000000E+00   0.100761504E+01  -0.857943767E-01   0.959575544E-01   0.272765887E+00   0.394578372E+01  -0.271266526E+02
    50  -0.218641020E+00   0.103699693E+01   0.700521984E+01   0.000000000E+00   0.000000000E+00   0.100743049E+01  -0.835364296E-01   0.979360606E-01   0.272765887E+00   0.388706354E+01  -0.265779716E+02
    51  -0.216409299E+00   0.105270673E+01   0.707427864E+01   0.000000000E+00   0.000000000E+00   0.100724719E+01  -0.813137903E-01   0.999145669E-01   0.272765887E+00   0.382835276E+01  -0.260335564E+02
    52  -0.214132493E+00   0.106889343E+01   0.714536073E+01   0.000000000E+00   0.000000000E+00   0.100706524E+01  -0.791276687E-01   0.101893073E+00   0.272765887E+00   0.376969054E+01  -0.254937731E+02
    53  -0.211810602E+00   0.108556809E+01   0.721851168E+01   0.000000000E+00   0.000000000E+00   0.100688477E+01  -0.769791319E-01   0.103871579E+00   0.272765887E+00   0.371111461E+01  -0.249589641E+02
    54  -0.209443625E+00   0.110274216E+01   0.729377884E+01   0.000000000E+00   0.000000000E+00   0.100670587E+01  -0.748691104E-01   0.105850086E+00   0.272765887E+00   0.365266125E+01  -0.244294484E+02
